epoch,step,train_loss
21,10899,2.691522240638733e-07
21,10949,1.4551915228366852e-09
21,10999,2.3283064365386963e-10
22,11049,0.007376077584922314
22,11099,6.534044223371893e-05
22,11149,9.1678521130234e-07
22,11199,9.040458826348186e-05
22,11249,0.002000954933464527
22,11299,0.00014343037037178874
22,11349,6.726622814312577e-07
22,11399,1.58470356836915e-08
22,11449,0.0
22,11499,5.820766091346741e-11
23,11549,0.016183026134967804
23,11599,4.126713611185551e-05
23,11649,8.806237019598484e-07
23,11699,5.879119271412492e-05
23,11749,0.0073160408064723015
23,11799,2.241112815681845e-05
23,11849,7.564667612314224e-07
23,11899,2.459273673593998e-09
23,11949,2.3283064365386963e-10
23,11999,0.3139477074146271
24,12049,0.00019280705600976944
24,12099,5.2736722864210606e-06
24,12149,2.652086550369859e-07
24,12199,4.068110138177872e-05
24,12249,0.00737126637250185
24,12299,7.722879672655836e-06
24,12349,5.4147676564753056e-06
24,12399,1.3096723705530167e-10
24,12449,4.71482053399086e-09
24,12499,5.820766091346741e-09
25,12549,0.005193689838051796
25,12599,2.74722115136683e-05
25,12649,1.9244907889515162e-07
25,12699,2.3563279683003202e-05
25,12749,0.026630472391843796
25,12799,0.00015441482537426054
25,12849,5.088659236207604e-07
25,12899,7.043126970529556e-09
25,12949,5.820766091346741e-11
25,12999,1.9069411791861057e-06
26,13049,8.606910705566406e-05
26,13099,2.3916421923786402e-05
26,13149,5.034380592405796e-07
26,13199,2.341537401662208e-05
26,13249,0.011641385965049267
26,13299,6.1955688579473644e-06
26,13349,2.0262086763978004e-07
26,13399,5.820766091346741e-11
26,13449,2.852175384759903e-09
26,13499,0.20657563209533691
27,13549,0.009563583880662918
27,13599,1.10650435090065e-05
27,13649,4.7673529479652643e-07
27,13699,2.2864875063532963e-05
27,13749,0.007090838626027107
27,13799,0.00019455899018794298
27,13849,3.995606675744057e-06
27,13899,1.4551915228366852e-09
27,13949,2.3283064365386963e-10
27,13999,7.043126970529556e-09
28,14049,0.009906833991408348
28,14099,2.8359005227684975e-05
28,14149,2.8115755412727594e-07
28,14199,2.459273673593998e-05
28,14249,0.0012550451792776585
28,14299,1.5021301805973053e-05
28,14349,3.632740117609501e-07
28,14399,3.637978807091713e-10
28,14449,2.3283064365386963e-10
28,14499,3.725290298461914e-09
29,14549,0.00756068667396903
29,14599,1.6785284969955683e-05
29,14649,1.029635313898325e-06
29,14699,2.048592796199955e-05
29,14749,0.0024214726872742176
29,14799,2.4103341274894774e-05
29,14849,3.2741809263825417e-07
29,14899,0.0
29,14949,2.3283064365386963e-10
29,14999,9.313225746154785e-06
30,15049,0.00738525390625
30,15099,3.0764436814934015e-05
30,15149,7.754715625196695e-08
30,15199,1.6691643395461142e-05
30,15249,0.0023119612596929073
30,15299,6.581194611499086e-06
30,15349,2.201559254899621e-07
30,15399,2.459273673593998e-09
30,15449,1.4551915228366852e-09
30,15499,0.10382071137428284
31,15549,0.0015891054645180702
31,15599,2.68756557488814e-05
31,15649,6.915652193129063e-07
31,15699,1.4305584045359865e-05
31,15749,0.003641860093921423
31,15799,0.0007563633262179792
31,15849,1.321618037763983e-05
31,15899,8.853385224938393e-08
31,15949,2.3283064365386963e-10
31,15999,7.043126970529556e-09
32,16049,0.004265084862709045
32,16099,1.937901834025979e-05
32,16149,1.760781742632389e-07
32,16199,1.9311904907226562e-05
32,16249,0.0016278499970212579
32,16299,0.00019541126675903797
32,16349,1.938678906299174e-06
32,16399,3.2741809263825417e-09
32,16449,5.238689482212067e-10
32,16499,5.820766091346741e-11
33,16549,0.009605411440134048
33,16599,4.620995605364442e-05
33,16649,6.928166840225458e-08
33,16699,1.3133103493601084e-05
33,16749,0.00023695924028288573
33,16799,5.941852577961981e-06
33,16849,4.20550350099802e-07
33,16899,2.459273673593998e-09
33,16949,5.238689482212067e-10
33,16999,1.123805046081543
34,17049,0.005357714369893074
34,17099,2.6656780391931534e-06
34,17149,9.081850294023752e-08
34,17199,1.0501393262529746e-05
34,17249,0.0007406288641504943
34,17299,0.0007647795719094574
34,17349,7.669965270906687e-06
34,17399,2.0262086763978004e-07
34,17449,2.852175384759903e-09
34,17499,8.381903171539307e-09
35,17549,0.00017080275574699044
35,17599,1.2640142813324928e-05
35,17649,5.2386894822120667e-08
35,17699,4.401954356580973e-08
35,17749,0.09834425151348114
35,17799,0.0012733896728605032
35,17849,1.4118631952442229e-05
35,17899,2.9757211450487375e-07
35,17949,2.3283064365386963e-10
35,17999,0.06654205173254013
36,18049,0.002080833073705435
36,18099,3.2419338822364807e-06
36,18149,1.2316741049289703e-07
36,18199,1.1513624485814944e-05
36,18249,0.006456742063164711
36,18299,0.001734469085931778
36,18349,5.034380592405796e-07
36,18399,9.784707799553871e-08
36,18449,2.3283064365386963e-08
36,18499,0.003452925244346261
37,18549,0.0012787040323019028
37,18599,1.4118631952442229e-05
37,18649,3.9617589209228754e-07
37,18699,8.527280442649499e-06
37,18749,0.03861314058303833
37,18799,0.0022236299701035023
37,18849,5.702546332031488e-06
37,18899,1.1526572052389383e-07
37,18949,2.852175384759903e-09
37,18999,5.820766091346741e-11
38,19049,0.00022935128072276711
38,19099,4.056841135025024e-06
38,19149,2.893066266551614e-07
38,19199,1.2708045687759295e-05
38,19249,0.021897807717323303
38,19299,0.0030294412281364202
38,19349,1.7703991034068167e-05
38,19399,2.9757211450487375e-07
38,19449,5.238689482212067e-10
38,19499,1.885928213596344e-08
39,19549,0.0024449173361063004
39,19599,4.873290890827775e-07
39,19649,1.1327356332913041e-06
39,19699,2.7392292395234108e-05
39,19749,0.00044747223728336394
39,19799,0.0008064755820669234
39,19849,4.3859618017449975e-06
39,19899,1.6660487744957209e-07
39,19949,2.852175384759903e-09
39,19999,0.018600337207317352
40,20049,0.020509494468569756
40,20099,6.858668348286301e-05
40,20149,1.8339051166549325e-06
40,20199,3.413140439079143e-05
40,20249,3.517151708365418e-05
40,20299,4.2129282519454136e-05
40,20349,4.1610925109125674e-05
40,20399,3.496097633615136e-07
40,20449,9.313225746154785e-10
40,20499,0.09986201673746109
41,20549,0.00493419636040926
41,20599,1.3271928764879704e-06
41,20649,8.663628250360489e-07
41,20699,3.491587995085865e-05
41,20749,0.028773251920938492
41,20799,0.0008260931936092675
41,20849,1.9513594452291727e-05
41,20899,5.593756213784218e-08
41,20949,1.4551915228366852e-09
41,20999,5.238689482212067e-10
42,21049,0.004027336835861206
42,21099,4.3804539018310606e-05
42,21149,6.417394615709782e-09
42,21199,6.1955688579473644e-06
42,21249,0.001585460384376347
42,21299,0.0007826052606105804
42,21349,4.026165697723627e-06
42,21399,9.784707799553871e-08
42,21449,9.313225746154785e-10
42,21499,1.1408701539039612e-08
43,21549,0.0009383205906488001
43,21599,2.305081579834223e-06
43,21649,7.543712854385376e-08
43,21699,7.079597708070651e-06
43,21749,0.00022302268189378083
43,21799,0.00045765284448862076
43,21849,2.470100298523903e-06
43,21899,5.7756551541388035e-08
43,21949,2.3283064365386963e-10
43,21999,0.19604696333408356
44,22049,0.002954948227852583
44,22099,9.880401194095612e-06
44,22149,1.682201400399208e-08
44,22199,5.388170393416658e-06
44,22249,0.0006398960249498487
44,22299,0.012189256958663464
44,22349,0.0001873376313596964
44,22399,1.58470356836915e-08
44,22449,5.593756213784218e-08
44,22499,0.009471290744841099
45,22549,0.00036700634518638253
45,22599,7.648850441910326e-06
45,22649,2.7312489692121744e-07
45,22699,2.2105177777120844e-05
45,22749,0.13138839602470398
45,22799,1.4901161193847656e-06
45,22849,1.0762596502900124e-07
45,22899,1.5438126865774393e-07
45,22949,4.71482053399086e-09
45,22999,4.71482053399086e-09
46,23049,0.017042407765984535
46,23099,1.7864862456917763e-05
46,23149,3.866298357024789e-07
46,23199,1.5465193428099155e-06
46,23249,0.00012673732999246567
46,23299,5.75733429286629e-06
46,23349,9.1678521130234e-07
46,23399,1.3096723705530167e-08
46,23449,5.238689482212067e-10
46,23499,2.3283064365386963e-10
47,23549,0.001300072530284524
47,23599,6.454589311033487e-06
47,23649,1.992157194763422e-08
47,23699,1.178705133497715e-09
47,23749,0.000568486051633954
47,23799,0.00012386307935230434
47,23849,1.3984390534460545e-08
47,23899,7.697963155806065e-09
47,23949,2.3283064365386963e-10
47,23999,0.37527215480804443
48,24049,0.0004952825256623328
48,24099,2.316679456271231e-06
48,24149,4.71482053399086e-09
48,24199,3.3620744943618774e-07
48,24249,0.0001437696482753381
48,24299,0.0005918628885410726
48,24349,1.2238160707056522e-08
48,24399,1.7826096154749393e-08
48,24449,5.820766091346741e-11
48,24499,0.0
49,24549,0.00011425005504861474
49,24599,3.2741809263825417e-07
49,24649,2.8172507882118225e-08
49,24699,2.5976078177336603e-06
49,24749,0.012388364411890507
49,24799,6.979244062677026e-05
49,24849,1.1085066944360733e-06
49,24899,2.690649125725031e-08
49,24949,5.238689482212067e-10
49,24999,2.5669578462839127e-08
50,25049,0.0025339892599731684
50,25099,5.533365765586495e-07
50,25149,7.754715625196695e-08
50,25199,6.326044967863709e-07
50,25249,0.0019792946986854076
50,25299,0.0001225926971528679
50,25349,5.820766091346741e-11
50,25399,8.381903171539307e-09
50,25449,5.238689482212067e-10
50,25499,0.044398121535778046
51,25549,3.101886250078678e-07
51,25599,7.130438461899757e-10
51,25649,1.2238160707056522e-08
51,25699,7.90008925832808e-07
51,25749,0.004711491521447897
51,25799,0.0006200317293405533
51,25849,7.4809795478358865e-06
51,25899,2.2737367544323206e-07
51,25949,5.820766091346741e-09
51,25999,1.4551915228366852e-09
52,26049,4.087632987648249e-06
52,26099,8.451897883787751e-07
52,26149,4.563480615615845e-08
52,26199,1.0335097613278776e-06
52,26249,0.04199114069342613
52,26299,0.0019069594563916326
52,26349,8.627830538898706e-08
52,26399,1.4551915228366852e-07
52,26449,4.71482053399086e-09
52,26499,1.6350531950592995e-07
53,26549,0.005355481058359146
53,26599,4.20550350099802e-07
53,26649,7.366907084360719e-07
53,26699,1.8026461475528777e-05
53,26749,0.00017178646521642804
53,26799,9.237381163984537e-05
53,26849,6.988542736507952e-06
53,26899,4.72791725769639e-08
53,26949,9.313225746154785e-10
53,26999,0.023243499919772148
54,27049,0.00047744810581207275
54,27099,2.675713039934635e-05
54,27149,5.364418029785156e-07
54,27199,1.4712426491314545e-05
54,27249,0.004795581568032503
54,27299,0.0022528665140271187
54,27349,8.163638995029032e-06
54,27399,1.285807229578495e-07
54,27449,3.725290298461914e-09
54,27499,1.4551915228366852e-09
55,27549,0.008694902062416077
55,27599,2.4215842131525278e-05
55,27649,3.637978807091713e-10
55,27699,8.986135071609169e-07
55,27749,0.0268994327634573
55,27799,0.0033931122161448
55,27849,1.7768252291716635e-05
55,27899,9.547511581331491e-08
55,27949,5.820766091346741e-11
55,27999,5.238689482212067e-10
56,28049,1.3271928764879704e-06
56,28099,1.0024814400821924e-07
56,28149,1.178705133497715e-07
56,28199,6.898077117512003e-06
56,28249,0.00012835963570978492
56,28299,0.00030765082919970155
56,28349,8.449482265859842e-06
56,28399,4.087632987648249e-08
56,28449,7.043126970529556e-09
56,28499,0.36961042881011963
57,28549,0.0012456367257982492
57,28599,1.4493765775114298e-05
57,28649,3.9617589209228754e-07
57,28699,9.289957233704627e-06
57,28749,0.010399923659861088
57,28799,0.0026632961817085743
57,28849,7.754715625196695e-08
57,28899,3.2145180739462376e-08
57,28949,1.4901161193847656e-08
57,28999,0.0
58,29049,0.010649247094988823
58,29099,2.179425791837275e-06
58,29149,3.637978807091713e-08
58,29199,1.6973353922367096e-07
58,29249,0.04338032007217407
58,29299,0.005723676644265652
58,29349,1.3494995073415339e-05
58,29399,2.5669578462839127e-08
58,29449,2.8172507882118225e-08
58,29499,2.8172507882118225e-08
59,29549,0.00023939553648233414
59,29599,1.0194620699621737e-05
59,29649,2.9467628337442875e-08
59,29699,6.367659807438031e-06
59,29749,0.00016568212595302612
59,29799,0.0004994511837139726
59,29849,1.941261871252209e-05
59,29899,1.58470356836915e-08
59,29949,5.820766091346741e-11
59,29999,0.506028950214386
60,30049,0.003631820436567068
60,30099,1.682201400399208e-08
60,30149,9.547511581331491e-08
60,30199,9.208746632793918e-06
60,30249,0.013135066255927086
60,30299,0.005164864007383585
60,30349,6.69537257635966e-05
60,30399,1.0608346201479435e-06
60,30449,3.3527612686157227e-08
60,30499,1.682201400399208e-08
61,30549,0.01203643623739481
61,30599,3.6143697798252106e-05
61,30649,3.934837877750397e-08
61,30699,3.339991963002831e-07
61,30749,0.037230923771858215
61,30799,0.006485415156930685
61,30849,6.295740604400635e-05
61,30899,2.213346306234598e-08
61,30949,9.837094694375992e-09
61,30999,7.043126970529556e-09
62,31049,0.0026978589594364166
62,31099,8.853385224938393e-08
62,31149,1.3133103493601084e-07
62,31199,5.803191015729681e-06
62,31249,8.782852091826499e-06
62,31299,0.0018042661249637604
62,31349,2.3102620616555214e-07
62,31399,7.697963155806065e-09
62,31449,7.043126970529556e-09
62,31499,0.7568118572235107
63,31549,0.0032698167487978935
63,31599,4.662579158321023e-07
63,31649,4.087632987648249e-08
63,31699,6.406222382793203e-06
63,31749,0.000349675101460889
63,31799,0.003160372842103243
63,31849,0.0002669416135177016
63,31899,7.130438461899757e-08
63,31949,1.4551915228366852e-09
63,31999,0.0
64,32049,0.005359948612749577
64,32099,1.0888106771744788e-05
64,32149,2.3102620616555214e-07
64,32199,2.9819671908626333e-05
64,32249,0.13256163895130157
64,32299,0.00040791535866446793
64,32349,2.7833288186229765e-05
64,32399,1.6660487744957209e-07
64,32449,5.820766091346741e-11
64,32499,2.7409405447542667e-06
65,32549,0.04434990882873535
65,32599,0.00016931038408074528
65,32649,2.893066266551614e-07
65,32699,2.4223700165748596e-06
65,32749,0.03352295234799385
65,32799,0.0006071807001717389
65,32849,5.5577256716787815e-06
65,32899,6.53235474601388e-08
65,32949,0.0
65,32999,0.03358631208539009
66,33049,0.0003454098477959633
66,33099,6.235350156202912e-07
66,33149,0.0
66,33199,9.19717422220856e-08
66,33249,0.011066792532801628
66,33299,0.0015370752662420273
66,33349,1.706778130028397e-05
66,33399,1.4262332115322351e-07
66,33449,9.313225746154785e-10
66,33499,2.3283064365386963e-10
67,33549,2.384185791015625e-07
67,33599,9.547511581331491e-08
67,33649,4.20550350099802e-09
67,33699,3.317982191219926e-07
67,33749,0.018724659457802773
67,33799,0.0002335879544261843
67,33849,1.2578093446791172e-06
67,33899,6.53235474601388e-08
67,33949,9.313225746154785e-10
67,33999,2.1012965589761734e-08
68,34049,4.5961351133883e-06
68,34099,2.0262086763978004e-07
68,34149,0.0
68,34199,5.238689482212067e-10
68,34249,0.0070094335824251175
68,34299,0.00010889139957726002
68,34349,2.3283064365386963e-06
68,34399,1.7826096154749393e-08
68,34449,9.837094694375992e-09
68,34499,0.4960921108722687
69,34549,4.704348975792527e-05
69,34599,7.832422852516174e-07
69,34649,2.3283064365386963e-10
69,34699,2.270462573505938e-08
69,34749,0.0004212355997879058
69,34799,0.006151591893285513
69,34849,0.00026744045317173004
69,34899,5.253241397440434e-07
69,34949,2.0954757928848267e-09
69,34999,2.3283064365386963e-08
70,35049,0.004397639073431492
70,35099,8.627830538898706e-06
70,35149,5.879119271412492e-07
70,35199,2.128785490640439e-05
70,35249,0.18756236135959625
70,35299,0.004144622012972832
70,35349,6.503245094791055e-05
70,35399,2.53552570939064e-07
70,35449,7.043126970529556e-09
70,35499,0.00011638016439974308
71,35549,0.010074601508677006
71,35599,0.0002089148765662685
71,35649,5.065521690994501e-08
71,35699,6.828122423030436e-06
71,35749,0.026615476235747337
71,35799,0.00011242256732657552
71,35849,9.5367431640625e-07
71,35899,2.1305459085851908e-07
71,35949,9.837094694375992e-09
71,35999,0.048757027834653854
72,36049,0.00041931960731744766
72,36099,2.1012965589761734e-06
72,36149,2.9467628337442875e-08
72,36199,7.120255759218708e-06
72,36249,0.010502949357032776
72,36299,0.0020441061351448298
72,36349,6.509399099741131e-05
72,36399,4.1561725083738565e-07
72,36449,4.71482053399086e-09
72,36499,5.820766091346741e-11
73,36549,0.0012295329943299294
73,36599,1.4439137885347009e-06
73,36649,8.627830538898706e-08
73,36699,1.4873818145133555e-05
73,36749,0.012147880159318447
73,36799,4.780531526193954e-05
73,36849,1.7929414752870798e-07
73,36899,6.417394615709782e-09
73,36949,2.852175384759903e-09
73,36999,1.885928213596344e-08
74,37049,2.4065899197012186e-05
74,37099,3.4421740565449e-05
74,37149,3.2741809263825417e-09
74,37199,1.777520083123818e-06
74,37249,0.00091742497170344
74,37299,8.104834705591202e-07
74,37349,9.837094694375992e-09
74,37399,5.238689482212067e-10
74,37449,2.3283064365386963e-10
74,37499,0.10996121168136597
75,37549,6.338814273476601e-06
75,37599,2.8172507882118225e-08
75,37649,9.313225746154785e-10
75,37699,1.2995224096812308e-07
75,37749,9.128942474490032e-05
75,37799,2.675713039934635e-05
75,37849,3.8190046325325966e-07
75,37899,4.72791725769639e-08
75,37949,2.3283064365386963e-10
75,37999,4.71482053399086e-09
76,38049,7.130438461899757e-08
76,38099,7.33562046661973e-08
76,38149,3.637978807091713e-08
76,38199,4.4565240386873484e-07
76,38249,0.009568371810019016
76,38299,1.4406759873963892e-07
76,38349,1.5847035683691502e-06
76,38399,1.2238160707056522e-08
76,38449,0.0
76,38499,0.13196218013763428
77,38549,0.003784194588661194
77,38599,1.4873818145133555e-05
77,38649,2.213346306234598e-08
77,38699,1.3984390534460545e-08
77,38749,0.009351752698421478
77,38799,0.0023139305412769318
77,38849,2.6656780391931534e-06
77,38899,9.462382877245545e-07
77,38949,2.5669578462839127e-08
77,38999,3.079185262322426e-08
78,39049,0.00021368358284235
78,39099,3.4064578358083963e-07
78,39149,1.7929414752870798e-07
78,39199,7.691109203733504e-06
78,39249,0.09469618648290634
78,39299,0.0008690692484378815
78,39349,6.6498760133981705e-06
78,39399,3.8190046325325966e-07
78,39449,0.0
78,39499,0.9447249174118042
79,39549,0.035096194595098495
79,39599,9.197095641866326e-05
79,39649,1.1085066944360733e-06
79,39699,1.091329613700509e-05
79,39749,0.018528271466493607
79,39799,0.015487023629248142
79,39849,0.000575733429286629
79,39899,6.928166840225458e-08
79,39949,1.3096723705530167e-08
79,39999,1.1408701539039612e-08
80,40049,0.0023463391698896885
80,40099,8.695191354490817e-06
80,40149,1.2663804227486253e-06
80,40199,4.6965029468992725e-05
80,40249,0.096689373254776
80,40299,8.381903171539307e-09
80,40349,2.194405533373356e-05
80,40399,3.0595401767641306e-07
80,40449,4.71482053399086e-09
80,40499,0.00029809126863256097
81,40549,0.010602060705423355
81,40599,5.762703949585557e-05
81,40649,3.2741809263825417e-09
81,40699,5.566722393268719e-06
81,40749,0.01469182688742876
81,40799,0.0035281998571008444
81,40849,2.1094689145684242e-05
81,40899,8.405186235904694e-08
81,40949,0.0
81,40999,1.1408701539039612e-08
82,41049,0.001740352250635624
82,41099,1.27498060464859e-06
82,41149,9.784707799553871e-08
82,41199,3.200853825546801e-06
82,41249,0.033427558839321136
82,41299,0.0016912117134779692
82,41349,3.859531716443598e-06
82,41399,9.837094694375992e-09
82,41449,9.837094694375992e-09
82,41499,7.130438461899757e-08
83,41549,0.001710562501102686
83,41599,1.4808174455538392e-06
83,41649,0.0
83,41699,5.5038981372490525e-08
83,41749,0.005546333268284798
83,41799,2.6222587621305138e-06
83,41849,5.082707502879202e-06
83,41899,1.2238160707056522e-08
83,41949,0.0
83,41999,0.1890171617269516
84,42049,1.0451767593622208e-06
84,42099,7.754715625196695e-08
84,42149,7.130438461899757e-10
84,42199,1.3833414413966238e-07
84,42249,0.004691051319241524
84,42299,0.0011763488873839378
84,42349,3.1329691410064697e-06
84,42399,1.4551915228366852e-07
84,42449,5.820766091346741e-09
84,42499,4.71482053399086e-09
85,42549,4.1857361793518066e-05
85,42599,1.6350531950592995e-07
85,42649,7.543712854385376e-08
85,42699,5.056939698988572e-06
85,42749,0.044983576983213425
85,42799,0.0008556267712265253
85,42849,2.691522240638733e-07
85,42899,2.1012965589761734e-08
85,42949,1.4551915228366852e-09
85,42999,2.0954757928848267e-09
86,43049,0.005377837456762791
86,43099,2.3065964342094958e-05
86,43149,5.533365765586495e-07
86,43199,2.3458014766220003e-06
86,43249,0.0021232201252132654
86,43299,2.29196302825585e-07
86,43349,2.0354636944830418e-06
86,43399,1.2238160707056522e-08
86,43449,2.852175384759903e-09
86,43499,0.45912742614746094
87,43549,0.0010893142316490412
87,43599,9.094947017729282e-09
87,43649,7.043126970529556e-09
87,43699,2.019169187406078e-06
87,43749,0.0012001008726656437
87,43799,0.0047179642133414745
87,43849,4.793728294316679e-05
87,43899,9.1678521130234e-07
87,43949,5.238689482212067e-10
87,43999,5.238689482212067e-10
88,44049,0.0014803283847868443
88,44099,2.9861839720979333e-06
88,44149,2.771266736090183e-07
88,44199,1.0489035048522055e-05
88,44249,0.04957633838057518
88,44299,0.0013810722157359123
88,44349,1.0439674952067435e-05
88,44399,1.2316741049289703e-07
88,44449,5.820766091346741e-11
88,44499,2.3283064365386963e-10
89,44549,0.020459264516830444
89,44599,5.6474527809768915e-05
89,44649,2.771266736090183e-07
